hydrophobicity_PRAM900101.Tr1221,hydrophobicity_PRAM900101.Tr1331,hydrophobicity_PRAM900101.Tr2332,hydrophobicity_ARGP820101.Tr1221,hydrophobicity_ARGP820101.Tr1331,hydrophobicity_ARGP820101.Tr2332,hydrophobicity_ZIMJ680101.Tr1221,hydrophobicity_ZIMJ680101.Tr1331,hydrophobicity_ZIMJ680101.Tr2332,hydrophobicity_PONP930101.Tr1221,hydrophobicity_PONP930101.Tr1331,hydrophobicity_PONP930101.Tr2332,hydrophobicity_CASG920101.Tr1221,hydrophobicity_CASG920101.Tr1331,hydrophobicity_CASG920101.Tr2332,hydrophobicity_ENGD860101.Tr1221,hydrophobicity_ENGD860101.Tr1331,hydrophobicity_ENGD860101.Tr2332,hydrophobicity_FASG890101.Tr1221,hydrophobicity_FASG890101.Tr1331,hydrophobicity_FASG890101.Tr2332,normwaalsvolume.Tr1221,normwaalsvolume.Tr1331,normwaalsvolume.Tr2332,polarity.Tr1221,polarity.Tr1331,polarity.Tr2332,polarizability.Tr1221,polarizability.Tr1331,polarizability.Tr2332,charge.Tr1221,charge.Tr1331,charge.Tr2332,secondarystruct.Tr1221,secondarystruct.Tr1331,secondarystruct.Tr2332,solventaccess.Tr1221,solventaccess.Tr1331,solventaccess.Tr2332,L1
0.368421053,0.157894737,0.157894737,0.210526316,0.315789474,0.105263158,0.210526316,0.315789474,0.105263158,0,0.315789474,0,0.105263158,0.210526316,0,0.210526316,0.315789474,0,0.210526316,0.105263158,0.210526316,0.473684211,0.052631579,0.157894737,0.157894737,0.157894737,0.368421053,0.210526316,0,0.210526316,0.105263158,0.105263158,0.421052632,0.052631579,0.263157895,0.263157895,0.157894737,0.157894737,0.368421053,1
0.25,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.083333333,0.25,0.25,0.083333333,0.416666667,0.083333333,0.083333333,0.416666667,0.083333333,0.25,0.333333333,0.166666667,0,0.5,0,0.25,0.25,0.25,0.166666667,0.333333333,0.25,0.25,0.25,0.25,0.25,0.083333333,0.333333333,0.416666667,0.25,0.083333333,0.416666667,0.083333333,0.166666667,1
0.181818182,0.545454545,0,0.545454545,0.090909091,0.090909091,0.545454545,0.090909091,0.090909091,0.272727273,0.454545455,0.090909091,0.545454545,0.181818182,0,0.181818182,0.545454545,0,0,0.545454545,0.181818182,0.363636364,0.272727273,0.181818182,0,0.545454545,0.181818182,0.363636364,0.272727273,0.181818182,0.181818182,0.090909091,0.363636364,0.363636364,0.272727273,0.363636364,0.545454545,0,0.181818182,1
0.263157895,0.263157895,0.052631579,0.210526316,0.263157895,0.052631579,0.105263158,0.315789474,0,0.105263158,0.263157895,0.052631579,0.263157895,0.157894737,0.157894737,0.210526316,0.315789474,0,0.052631579,0.368421053,0.052631579,0.263157895,0.105263158,0.368421053,0.052631579,0.263157895,0.263157895,0.157894737,0.105263158,0.368421053,0.210526316,0.052631579,0.315789474,0.315789474,0.263157895,0,0.368421053,0.052631579,0.157894737,1
0.214285714,0.142857143,0.428571429,0.142857143,0.214285714,0.357142857,0.142857143,0.428571429,0.142857143,0.142857143,0.214285714,0.357142857,0.428571429,0.071428571,0.214285714,0.214285714,0.142857143,0.428571429,0.071428571,0.428571429,0.071428571,0.5,0.071428571,0.214285714,0.428571429,0.142857143,0.214285714,0.5,0.071428571,0.214285714,0.142857143,0,0.214285714,0.357142857,0.142857143,0.071428571,0.214285714,0.285714286,0.142857143,1
0.058823529,0.235294118,0.294117647,0.117647059,0.294117647,0.235294118,0.058823529,0.352941176,0.176470588,0.058823529,0.470588235,0.176470588,0.411764706,0.117647059,0.117647059,0.176470588,0.470588235,0.058823529,0.058823529,0.235294118,0.294117647,0.294117647,0.117647059,0.352941176,0.294117647,0.352941176,0.058823529,0.235294118,0.058823529,0.411764706,0.117647059,0,0.176470588,0.235294118,0.176470588,0.235294118,0.176470588,0.352941176,0.117647059,1
0,0.052631579,0.315789474,0.052631579,0.210526316,0.368421053,0,0.263157895,0.210526316,0.052631579,0.210526316,0.157894737,0.105263158,0.157894737,0.105263158,0.105263158,0.052631579,0.210526316,0,0.157894737,0.105263158,0.105263158,0.263157895,0.157894737,0.315789474,0.052631579,0,0.105263158,0.263157895,0.157894737,0,0,0.052631579,0.263157895,0.052631579,0.210526316,0.052631579,0.315789474,0,1
0.5,0,0.1,0.3,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.5,0,0,0.6,0.1,0,0.3,0.4,0.1,0.2,0.5,0.1,0.1,0.2,0.5,0.2,0.5,0.1,0.2,0,0.1,0.3,0.1,0.4,0,0.1,0.5,1
0.272727273,0.090909091,0.272727273,0.181818182,0.454545455,0.272727273,0.090909091,0.545454545,0.181818182,0.272727273,0.090909091,0.272727273,0.090909091,0.272727273,0.090909091,0.272727273,0.090909091,0.272727273,0.181818182,0.181818182,0.181818182,0.454545455,0.090909091,0,0.272727273,0.090909091,0.272727273,0.545454545,0,0.090909091,0.090909091,0,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,1
0.076923077,0.307692308,0.307692308,0.461538462,0.076923077,0.230769231,0.461538462,0.153846154,0.153846154,0,0.692307692,0.076923077,0.384615385,0.307692308,0,0.230769231,0.461538462,0.153846154,0.076923077,0.307692308,0.384615385,0.384615385,0.307692308,0.153846154,0.461538462,0.307692308,0.076923077,0.230769231,0.153846154,0.307692308,0.076923077,0.076923077,0.153846154,0.307692308,0.153846154,0.307692308,0.230769231,0.307692308,0.153846154,1
0.105263158,0.368421053,0.263157895,0.315789474,0.315789474,0,0.315789474,0.315789474,0,0,0.578947368,0.052631579,0.526315789,0.105263158,0.105263158,0.105263158,0.368421053,0.263157895,0.157894737,0.315789474,0.315789474,0.473684211,0.210526316,0,0.263157895,0.368421053,0.105263158,0.526315789,0.157894737,0.052631579,0.052631579,0.052631579,0.421052632,0.315789474,0.368421053,0.105263158,0.315789474,0.157894737,0.157894737,1
0,0.466666667,0,0.466666667,0,0,0.466666667,0,0,0,0.466666667,0,0.466666667,0,0,0,0.466666667,0,0.266666667,0.2,0.266666667,0,0,0,0,0.466666667,0,0,0,0,0,0,0.466666667,0.2,0.266666667,0.266666667,0.466666667,0,0,1
0.375,0.375,0,0.1875,0.25,0.125,0,0.375,0,0.1875,0.25,0.125,0.375,0.25,0,0.375,0.375,0,0.125,0.625,0,0.3125,0.0625,0.25,0,0.375,0.375,0.3125,0.0625,0.25,0.1875,0,0.1875,0.375,0,0,0.625,0,0.125,1
0.315789474,0.052631579,0.263157895,0.210526316,0.157894737,0.157894737,0.157894737,0.157894737,0.052631579,0.315789474,0.157894737,0.157894737,0.210526316,0.052631579,0.052631579,0.315789474,0.052631579,0.157894737,0.315789474,0.157894737,0.105263158,0.368421053,0.210526316,0.105263158,0.263157895,0.052631579,0.315789474,0.368421053,0.210526316,0.105263158,0.210526316,0,0.157894737,0.157894737,0.263157895,0.052631579,0.210526316,0.263157895,0.157894737,1
0.210526316,0.315789474,0,0.421052632,0.157894737,0.263157895,0.421052632,0.157894737,0.263157895,0.210526316,0.315789474,0.105263158,0.263157895,0.263157895,0.052631579,0.105263158,0.315789474,0,0.105263158,0.421052632,0.105263158,0.052631579,0.157894737,0.526315789,0,0.421052632,0.105263158,0.052631579,0.157894737,0.526315789,0.263157895,0.210526316,0.263157895,0.421052632,0.105263158,0.105263158,0.263157895,0.052631579,0.263157895,1
0.142857143,0.428571429,0.142857143,0.071428571,0.142857143,0.428571429,0.214285714,0.285714286,0.285714286,0.071428571,0.214285714,0.357142857,0.428571429,0.285714286,0.142857143,0,0.428571429,0.142857143,0,0.571428571,0.142857143,0.071428571,0.071428571,0.428571429,0.142857143,0.428571429,0,0.142857143,0,0.5,0.5,0,0.071428571,0.357142857,0.071428571,0.071428571,0.428571429,0,0.142857143,1
0.421052632,0.105263158,0,0.263157895,0.263157895,0.157894737,0.157894737,0.368421053,0.052631579,0.210526316,0.105263158,0,0.210526316,0.105263158,0,0.421052632,0.105263158,0,0.315789474,0.210526316,0.105263158,0.368421053,0.052631579,0.157894737,0,0.105263158,0.421052632,0.368421053,0.052631579,0.157894737,0.105263158,0.105263158,0.421052632,0.263157895,0.368421053,0.052631579,0.210526316,0.105263158,0.315789474,1
0.357142857,0.142857143,0,0.142857143,0.071428571,0.5,0.142857143,0.285714286,0.285714286,0.285714286,0.214285714,0.071428571,0.357142857,0.142857143,0,0.357142857,0.142857143,0,0.142857143,0.357142857,0.142857143,0.071428571,0.285714286,0.142857143,0.071428571,0.214285714,0.285714286,0.214285714,0.142857143,0.285714286,0.357142857,0.071428571,0.142857143,0.285714286,0.285714286,0,0.285714286,0.214285714,0.214285714,1
0.214285714,0.357142857,0.071428571,0.285714286,0.214285714,0.071428571,0.142857143,0.214285714,0.071428571,0.214285714,0.357142857,0.071428571,0.285714286,0.142857143,0,0.214285714,0.357142857,0.071428571,0.285714286,0.285714286,0.142857143,0.285714286,0.142857143,0.214285714,0.071428571,0.357142857,0.214285714,0.285714286,0.142857143,0.214285714,0.285714286,0.071428571,0.285714286,0.142857143,0.285714286,0.142857143,0.5,0.071428571,0.071428571,1
0.4,0.266666667,0.133333333,0.333333333,0.333333333,0.2,0.2,0.333333333,0.2,0.066666667,0.466666667,0.066666667,0.533333333,0,0,0.2,0.333333333,0.066666667,0.133333333,0.333333333,0.2,0.333333333,0.066666667,0.333333333,0.133333333,0.4,0.266666667,0.2,0.066666667,0.333333333,0.266666667,0.133333333,0.2,0.133333333,0.2,0.133333333,0.333333333,0.066666667,0.333333333,1
0,0.2,0.466666667,0.333333333,0.2,0.2,0.333333333,0.2,0.2,0,0.266666667,0.4,0.533333333,0,0.133333333,0.133333333,0.466666667,0.2,0,0.266666667,0.266666667,0.133333333,0.2,0.333333333,0.266666667,0.4,0.066666667,0.133333333,0.2,0.333333333,0,0,0.066666667,0.4,0.2,0.133333333,0.133333333,0.533333333,0.066666667,1
0.105263158,0.263157895,0.210526316,0.157894737,0.315789474,0.157894737,0.157894737,0.315789474,0.157894737,0.105263158,0.368421053,0,0.210526316,0.157894737,0.105263158,0.105263158,0.368421053,0.105263158,0.157894737,0.315789474,0.052631579,0.210526316,0.105263158,0.263157895,0.105263158,0.263157895,0.105263158,0.210526316,0.105263158,0.263157895,0.210526316,0,0.263157895,0.157894737,0.210526316,0.210526316,0.315789474,0.263157895,0.052631579,1
0.368421053,0.263157895,0.052631579,0.263157895,0.105263158,0.105263158,0.157894737,0.105263158,0.105263158,0.315789474,0.315789474,0,0.263157895,0.157894737,0.052631579,0.315789474,0.315789474,0,0.263157895,0.368421053,0.052631579,0.315789474,0.210526316,0.157894737,0.052631579,0.263157895,0.368421053,0.263157895,0.157894737,0.210526316,0.263157895,0.105263158,0.368421053,0.210526316,0.315789474,0.210526316,0.368421053,0.052631579,0.263157895,1
0.3,0,0.3,0.5,0.2,0,0.5,0.2,0,0,0.5,0,0.5,0,0,0.3,0,0.3,0.2,0.5,0,0.2,0.4,0.2,0.4,0.1,0.2,0.2,0.4,0.2,0.1,0.1,0.2,0.1,0.4,0.2,0,0.1,0.3,1
0.117647059,0.176470588,0.352941176,0.117647059,0.294117647,0.235294118,0.117647059,0.411764706,0.117647059,0,0.294117647,0.235294118,0.352941176,0.058823529,0.235294118,0.058823529,0.352941176,0.176470588,0.176470588,0.117647059,0.294117647,0.294117647,0.176470588,0.117647059,0.352941176,0.176470588,0.117647059,0.176470588,0.058823529,0.235294118,0,0,0.294117647,0.176470588,0.235294118,0.235294118,0.176470588,0.235294118,0.117647059,1
0.105263158,0.631578947,0,0.210526316,0.263157895,0.052631579,0.157894737,0.315789474,0,0.157894737,0.473684211,0.157894737,0.526315789,0.210526316,0,0.105263158,0.631578947,0,0.105263158,0.631578947,0.105263158,0.052631579,0.157894737,0.210526316,0,0.631578947,0.105263158,0.052631579,0.052631579,0.315789474,0.368421053,0,0.263157895,0.368421053,0.263157895,0.052631579,0.684210526,0.052631579,0.052631579,1
0.315789474,0,0.210526316,0.315789474,0.210526316,0,0.105263158,0.210526316,0,0.315789474,0.210526316,0,0.105263158,0.210526316,0,0.368421053,0.052631579,0.157894737,0.210526316,0.052631579,0.263157895,0.315789474,0.210526316,0.105263158,0.210526316,0,0.315789474,0.315789474,0.210526316,0.105263158,0.157894737,0.052631579,0.210526316,0.157894737,0.210526316,0.157894737,0.052631579,0.263157895,0.263157895,1
0.142857143,0.071428571,0.357142857,0.357142857,0.357142857,0.071428571,0.214285714,0.357142857,0.071428571,0.285714286,0.071428571,0.357142857,0.357142857,0.071428571,0.071428571,0.142857143,0.071428571,0.357142857,0.142857143,0.071428571,0.357142857,0.5,0,0.285714286,0.357142857,0.071428571,0.142857143,0.5,0,0.285714286,0.071428571,0.071428571,0,0.214285714,0.285714286,0.214285714,0.142857143,0.071428571,0.071428571,1
0.260869565,0.173913043,0,0.347826087,0.130434783,0.043478261,0.260869565,0.130434783,0.043478261,0.347826087,0.173913043,0,0.347826087,0,0,0.260869565,0.173913043,0,0.086956522,0.347826087,0,0.043478261,0.217391304,0.260869565,0,0.173913043,0.260869565,0.043478261,0.217391304,0.260869565,0.304347826,0.173913043,0.304347826,0.043478261,0.130434783,0.043478261,0.347826087,0,0.086956522,1
0.352941176,0.117647059,0.235294118,0.529411765,0.176470588,0.058823529,0.352941176,0.235294118,0,0.352941176,0.235294118,0.117647059,0.588235294,0.117647059,0,0.470588235,0.117647059,0.235294118,0.058823529,0.411764706,0.294117647,0.352941176,0.294117647,0.058823529,0.235294118,0.117647059,0.470588235,0.470588235,0.294117647,0.058823529,0.235294118,0,0.117647059,0.235294118,0.411764706,0.235294118,0.117647059,0.352941176,0.352941176,1
0.157894737,0.210526316,0.315789474,0.105263158,0.421052632,0.210526316,0.157894737,0.368421053,0.052631579,0.105263158,0.315789474,0.210526316,0.157894737,0.368421053,0.052631579,0.263157895,0.210526316,0.210526316,0.105263158,0.263157895,0.263157895,0.210526316,0.263157895,0.157894737,0.315789474,0.210526316,0.157894737,0.368421053,0.210526316,0.210526316,0.157894737,0.052631579,0.210526316,0.210526316,0.157894737,0.368421053,0.210526316,0.315789474,0.157894737,1
0.285714286,0,0.285714286,0.214285714,0.285714286,0.142857143,0.214285714,0.285714286,0.142857143,0.214285714,0.214285714,0.071428571,0.357142857,0.071428571,0.071428571,0.357142857,0.071428571,0.214285714,0.357142857,0.071428571,0.357142857,0.357142857,0.214285714,0,0.285714286,0,0.285714286,0.357142857,0.214285714,0,0.071428571,0,0.214285714,0.285714286,0.285714286,0.142857143,0.142857143,0.142857143,0.142857143,1
0.235294118,0.058823529,0.235294118,0.117647059,0.176470588,0.176470588,0.176470588,0.235294118,0.117647059,0.117647059,0.176470588,0.117647059,0.235294118,0.058823529,0.058823529,0.411764706,0.117647059,0.176470588,0.352941176,0.058823529,0.235294118,0.294117647,0.176470588,0.058823529,0.235294118,0.058823529,0.235294118,0.411764706,0.176470588,0.058823529,0.117647059,0,0.176470588,0.176470588,0.117647059,0.117647059,0,0.176470588,0.294117647,1
0.363636364,0.363636364,0,0.545454545,0,0,0.545454545,0,0,0.363636364,0.363636364,0,0.727272727,0,0,0.363636364,0.363636364,0,0,0.727272727,0,0.090909091,0.272727273,0.272727273,0,0.363636364,0.363636364,0.090909091,0.272727273,0.272727273,0.454545455,0.090909091,0.272727273,0.363636364,0.181818182,0,0.636363636,0.090909091,0.090909091,1
0.181818182,0.363636364,0.181818182,0.272727273,0.181818182,0.363636364,0.181818182,0.272727273,0.272727273,0.090909091,0.636363636,0.090909091,0.636363636,0.090909091,0.090909091,0.181818182,0.363636364,0.181818182,0.090909091,0.454545455,0.272727273,0.272727273,0.090909091,0.363636364,0.272727273,0.454545455,0.090909091,0.272727273,0.090909091,0.363636364,0.272727273,0,0.272727273,0.545454545,0,0,0.363636364,0.181818182,0.181818182,1
0.157894737,0.210526316,0.421052632,0.210526316,0.421052632,0.105263158,0.210526316,0.315789474,0.105263158,0,0.631578947,0,0.315789474,0.315789474,0,0.210526316,0.263157895,0.263157895,0.315789474,0.473684211,0.157894737,0.315789474,0.052631579,0.263157895,0.368421053,0.263157895,0.105263158,0.421052632,0.052631579,0.263157895,0.105263158,0,0.157894737,0.315789474,0.263157895,0.263157895,0.210526316,0.421052632,0.157894737,1
0.5,0.083333333,0.166666667,0.416666667,0,0.083333333,0.666666667,0.083333333,0,0.5,0.083333333,0.166666667,0.583333333,0,0.083333333,0.5,0.083333333,0.166666667,0.083333333,0.5,0.083333333,0.333333333,0.416666667,0.166666667,0.166666667,0.083333333,0.5,0.333333333,0.416666667,0.166666667,0.5,0,0.083333333,0.166666667,0.166666667,0.083333333,0.583333333,0,0,1
0.368421053,0.105263158,0.157894737,0.315789474,0.315789474,0.157894737,0.263157895,0.368421053,0.105263158,0.105263158,0.263157895,0.105263158,0.368421053,0,0.052631579,0.157894737,0.105263158,0.157894737,0.263157895,0.315789474,0.052631579,0.263157895,0.263157895,0.157894737,0.157894737,0.210526316,0.263157895,0.315789474,0.210526316,0.210526316,0.105263158,0.157894737,0.368421053,0.157894737,0.421052632,0.105263158,0.052631579,0.105263158,0.421052632,1
0.272727273,0.272727273,0.181818182,0.090909091,0.454545455,0.181818182,0,0.636363636,0,0.181818182,0.363636364,0.090909091,0.181818182,0.363636364,0.090909091,0.363636364,0.181818182,0.090909091,0.272727273,0.272727273,0.272727273,0,0.454545455,0,0.181818182,0.272727273,0.272727273,0.272727273,0.363636364,0.090909091,0,0,0.545454545,0.090909091,0.181818182,0.545454545,0.272727273,0.272727273,0.272727273,1
0.272727273,0,0.272727273,0.272727273,0.090909091,0,0.454545455,0.090909091,0,0.272727273,0,0.272727273,0.181818182,0.090909091,0,0.272727273,0,0.272727273,0.181818182,0.090909091,0.181818182,0.090909091,0.454545455,0.090909091,0.272727273,0,0.272727273,0.090909091,0.454545455,0.090909091,0.272727273,0,0.181818182,0,0.272727273,0.090909091,0.272727273,0.181818182,0,1
0.153846154,0.153846154,0.461538462,0.230769231,0.384615385,0.076923077,0,0.307692308,0,0.076923077,0.384615385,0.230769231,0.230769231,0.538461538,0.076923077,0.230769231,0.230769231,0.230769231,0.076923077,0.230769231,0.538461538,0.384615385,0.230769231,0.153846154,0.461538462,0.153846154,0.153846154,0.230769231,0.230769231,0.153846154,0.153846154,0,0,0.230769231,0.230769231,0.230769231,0.307692308,0.307692308,0,1
0.176470588,0.235294118,0.294117647,0.176470588,0.235294118,0.176470588,0.176470588,0.235294118,0.176470588,0.058823529,0.470588235,0.058823529,0.411764706,0.117647059,0.058823529,0.235294118,0.411764706,0.117647059,0.235294118,0.176470588,0.352941176,0.235294118,0.176470588,0.117647059,0.294117647,0.235294118,0.176470588,0.117647059,0.176470588,0.117647059,0.117647059,0,0.294117647,0.176470588,0.176470588,0.235294118,0.176470588,0.235294118,0.235294118,1
0.25,0,0.416666667,0.25,0.083333333,0.333333333,0.083333333,0.166666667,0.25,0.25,0.083333333,0.333333333,0.166666667,0.083333333,0.166666667,0.333333333,0.25,0.166666667,0,0.25,0,0.333333333,0.166666667,0.333333333,0.166666667,0.25,0.333333333,0.333333333,0.166666667,0.333333333,0.083333333,0,0.166666667,0.333333333,0.25,0.083333333,0.083333333,0.333333333,0.166666667,1
0.368421053,0.210526316,0.052631579,0.210526316,0.210526316,0.157894737,0.157894737,0.263157895,0.105263158,0.263157895,0.315789474,0.052631579,0.473684211,0.105263158,0.052631579,0.263157895,0.210526316,0.052631579,0.052631579,0.526315789,0.052631579,0.105263158,0.210526316,0.105263158,0.105263158,0.263157895,0.210526316,0.157894737,0.157894737,0.157894737,0.368421053,0,0.210526316,0.210526316,0.052631579,0.052631579,0.368421053,0,0.210526316,1
0.05,0.3,0.35,0.3,0.25,0.2,0.25,0.4,0.15,0.15,0.5,0.15,0.55,0.2,0.05,0.05,0.4,0.35,0.05,0.5,0.25,0.2,0.2,0.35,0.3,0.35,0.1,0.15,0.15,0.4,0.2,0,0.05,0.15,0.2,0.3,0.3,0.45,0.05,1
0.176470588,0.176470588,0.176470588,0.235294118,0.117647059,0.176470588,0.411764706,0.176470588,0.117647059,0.294117647,0.176470588,0.176470588,0.176470588,0.058823529,0,0.411764706,0.294117647,0.058823529,0.294117647,0.176470588,0.058823529,0.058823529,0.294117647,0.235294118,0.058823529,0.294117647,0.294117647,0.176470588,0.294117647,0.235294118,0.235294118,0,0,0.294117647,0.176470588,0.176470588,0.235294118,0.470588235,0.117647059,1
0.277777778,0.277777778,0.166666667,0.277777778,0.388888889,0.111111111,0.166666667,0.388888889,0.111111111,0.166666667,0.388888889,0.055555556,0.111111111,0.333333333,0.055555556,0.277777778,0.277777778,0.166666667,0.222222222,0.333333333,0.111111111,0.166666667,0.5,0.111111111,0.166666667,0.277777778,0.277777778,0.222222222,0.444444444,0.166666667,0.333333333,0.111111111,0.222222222,0.166666667,0.277777778,0.277777778,0.333333333,0.111111111,0.222222222,1
0.333333333,0.2,0.133333333,0.6,0,0.2,0.533333333,0.066666667,0.133333333,0.266666667,0.333333333,0,0.466666667,0,0.066666667,0.333333333,0.2,0.133333333,0.333333333,0.266666667,0.2,0.266666667,0.2,0.266666667,0.133333333,0.2,0.333333333,0.333333333,0.133333333,0.333333333,0.333333333,0.066666667,0.2,0.133333333,0.4,0.2,0.4,0.2,0.133333333,1
0.176470588,0.294117647,0.117647059,0.117647059,0.411764706,0.117647059,0,0.529411765,0,0.176470588,0.411764706,0.117647059,0.411764706,0.117647059,0.176470588,0.176470588,0.411764706,0,0.176470588,0.411764706,0.117647059,0.117647059,0.176470588,0.235294118,0.176470588,0.352941176,0.117647059,0.117647059,0.058823529,0.352941176,0.117647059,0,0.235294118,0.294117647,0.176470588,0.117647059,0.352941176,0.235294118,0.117647059,1
0.133333333,0.133333333,0.2,0.466666667,0.133333333,0.133333333,0.133333333,0.2,0.066666667,0.2,0.2,0.133333333,0.333333333,0.133333333,0,0.133333333,0.133333333,0.2,0.2,0.066666667,0.4,0.266666667,0.2,0.066666667,0.2,0.133333333,0.133333333,0.266666667,0.2,0.066666667,0.066666667,0.066666667,0.2,0.133333333,0.533333333,0.066666667,0.266666667,0.266666667,0,1
0.35,0.05,0.35,0.2,0.3,0.2,0.1,0.3,0.1,0.25,0.3,0.1,0.3,0.2,0.1,0.4,0.1,0.2,0.15,0.4,0.1,0.45,0.25,0.05,0.35,0.05,0.35,0.4,0.2,0.1,0.1,0,0.2,0.25,0.25,0.25,0.25,0.3,0.15,1
0.090909091,0.272727273,0.454545455,0.272727273,0.090909091,0.272727273,0.363636364,0.181818182,0.181818182,0,0.454545455,0.272727273,0.545454545,0,0,0.090909091,0.454545455,0.272727273,0.090909091,0.272727273,0.272727273,0.363636364,0.181818182,0.181818182,0.363636364,0.363636364,0.181818182,0.272727273,0.090909091,0.272727273,0.181818182,0,0.181818182,0.363636364,0.181818182,0.090909091,0.272727273,0.363636364,0.090909091,1
