hydrophobicity_PRAM900101.G1,hydrophobicity_PRAM900101.G2,hydrophobicity_PRAM900101.G3,hydrophobicity_ARGP820101.G1,hydrophobicity_ARGP820101.G2,hydrophobicity_ARGP820101.G3,hydrophobicity_ZIMJ680101.G1,hydrophobicity_ZIMJ680101.G2,hydrophobicity_ZIMJ680101.G3,hydrophobicity_PONP930101.G1,hydrophobicity_PONP930101.G2,hydrophobicity_PONP930101.G3,hydrophobicity_CASG920101.G1,hydrophobicity_CASG920101.G2,hydrophobicity_CASG920101.G3,hydrophobicity_ENGD860101.G1,hydrophobicity_ENGD860101.G2,hydrophobicity_ENGD860101.G3,hydrophobicity_FASG890101.G1,hydrophobicity_FASG890101.G2,hydrophobicity_FASG890101.G3,normwaalsvolume.G1,normwaalsvolume.G2,normwaalsvolume.G3,polarity.G1,polarity.G2,polarity.G3,polarizability.G1,polarizability.G2,polarizability.G3,charge.G1,charge.G2,charge.G3,secondarystruct.G1,secondarystruct.G2,secondarystruct.G3,solventaccess.G1,solventaccess.G2,solventaccess.G3,L1
0.272727273,0.636363636,0.090909091,0.545454545,0.272727273,0.181818182,0.636363636,0.181818182,0.181818182,0.545454545,0.181818182,0.272727273,0.636363636,0.363636364,0,0.545454545,0.363636364,0.090909091,0.363636364,0.272727273,0.363636364,0.454545455,0.181818182,0.363636364,0.272727273,0.363636364,0.363636364,0.454545455,0.181818182,0.363636364,0.090909091,0.818181818,0.090909091,0.181818182,0.454545455,0.363636364,0.090909091,0.272727273,0.636363636,1
0.25,0.5,0.25,0.416666667,0.25,0.333333333,0.5,0.166666667,0.333333333,0.416666667,0.333333333,0.25,0.666666667,0.083333333,0.25,0.416666667,0.333333333,0.25,0.25,0.416666667,0.333333333,0.583333333,0.333333333,0.083333333,0.25,0.5,0.25,0.333333333,0.583333333,0.083333333,0.083333333,0.833333333,0.083333333,0.333333333,0.25,0.416666667,0.583333333,0.25,0.166666667,1
0.285714286,0.428571429,0.285714286,0.428571429,0.428571429,0.142857143,0.5,0.357142857,0.142857143,0.571428571,0.071428571,0.357142857,0.571428571,0.285714286,0.142857143,0.428571429,0.285714286,0.285714286,0.357142857,0.214285714,0.428571429,0.5,0.285714286,0.214285714,0.357142857,0.357142857,0.285714286,0.285714286,0.5,0.214285714,0.071428571,0.785714286,0.142857143,0.357142857,0.357142857,0.285714286,0.285714286,0.285714286,0.428571429,1
0.4,0.25,0.35,0.55,0.3,0.15,0.6,0.25,0.15,0.55,0.1,0.35,0.6,0.3,0.1,0.4,0.25,0.35,0.35,0.25,0.4,0.55,0.35,0.1,0.35,0.25,0.4,0.45,0.45,0.1,0.05,0.65,0.3,0.4,0.3,0.3,0.4,0.4,0.2,1
0.75,0,0.25,0.75,0.25,0,0.75,0.25,0,0.75,0,0.25,0.75,0.25,0,0.75,0,0.25,0.5,0.25,0.25,0,1,0,0.25,0,0.75,0,1,0,0,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0,1
0.588235294,0.176470588,0.235294118,0.529411765,0.235294118,0.235294118,0.764705882,0,0.235294118,0.529411765,0.235294118,0.235294118,0.647058824,0.176470588,0.176470588,0.588235294,0.176470588,0.235294118,0.588235294,0.058823529,0.352941176,0.176470588,0.647058824,0.176470588,0.235294118,0.176470588,0.588235294,0.176470588,0.647058824,0.176470588,0.117647059,0.705882353,0.176470588,0.764705882,0.235294118,5.55E-17,0.352941176,0.588235294,0.058823529,1
0.25,0.6,0.15,0.55,0.3,0.15,0.8,0.1,0.1,0.45,0.4,0.15,0.65,0.3,0.05,0.25,0.65,0.1,0.4,0.25,0.35,0.6,0.25,0.15,0.15,0.6,0.25,0.6,0.25,0.15,0.1,0.8,0.1,0.55,0.1,0.35,0.55,0.25,0.2,1
0.6,0.2,0.2,0.35,0.45,0.2,0.4,0.4,0.2,0.6,0.15,0.25,0.65,0.2,0.15,0.75,0.05,0.2,0.55,0.1,0.35,0.1,0.3,0.6,0.25,0.05,0.7,0.1,0.3,0.6,0.3,0.45,0.25,0.65,0.25,0.1,0.15,0.6,0.25,1
0.333333333,0.2,0.466666667,0.2,0.533333333,0.266666667,0.333333333,0.4,0.266666667,0.2,0.333333333,0.466666667,0.466666667,0.333333333,0.2,0.4,0.133333333,0.466666667,0.333333333,0.133333333,0.533333333,0.2,0.4,0.4,0.466666667,0.133333333,0.4,0.133333333,0.466666667,0.4,0.266666667,0.666666667,0.066666667,0.533333333,0.333333333,0.133333333,0.6,0.333333333,0.066666667,1
0.55,0.4,0.05,0.6,0.2,0.2,0.7,0.1,0.2,0.85,0.1,0.05,0.85,0.1,0.05,0.7,0.25,0.05,0.55,0.3,0.15,0.45,0.45,0.1,0.05,0.4,0.55,0.3,0.6,0.1,0.1,0.5,0.4,0.6,0.2,0.2,0.15,0.55,0.3,1
0.333333333,0.6,0.066666667,0.133333333,0.6,0.266666667,0.533333333,0.2,0.266666667,0.466666667,0.4,0.133333333,0.466666667,0.466666667,0.066666667,0.533333333,0.4,0.066666667,0.333333333,0.133333333,0.533333333,0.533333333,0.133333333,0.333333333,0.133333333,0.533333333,0.333333333,0.4,0.266666667,0.333333333,0.2,0.666666667,0.133333333,0.733333333,0.133333333,0.133333333,0.466666667,0.333333333,0.2,1
0.466666667,0.266666667,0.266666667,0.533333333,0.266666667,0.2,0.6,0.2,0.2,0.466666667,0.266666667,0.266666667,0.733333333,0.133333333,0.133333333,0.466666667,0.266666667,0.266666667,0.466666667,0.266666667,0.266666667,0.4,0.4,0.2,0.266666667,0.266666667,0.466666667,0.4,0.4,0.2,0.2,0.6,0.2,0.333333333,0.2,0.466666667,0.466666667,0.466666667,0.066666667,1
0.5625,0.25,0.1875,0.5,0.25,0.25,0.5625,0.1875,0.25,0.625,0.125,0.25,0.75,0.25,0,0.6875,0.125,0.1875,0.5,0.25,0.25,0.1875,0.5625,0.25,0.25,0.1875,0.5625,0.125,0.625,0.25,0.1875,0.625,0.1875,0.5625,0.125,0.3125,0.25,0.5625,0.1875,1
0.125,0.4375,0.4375,0.375,0.3125,0.3125,0.375,0.3125,0.3125,0.25,0.25,0.5,0.375,0.5625,0.0625,0.3125,0.25,0.4375,0.25,0.125,0.625,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0,0.9375,0.0625,0.5,0.25,0.25,0.5,0.125,0.375,1
0.4,0.3,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.6,0.05,0.35,0.65,0.2,0.15,0.45,0.25,0.3,0.5,0.15,0.35,0.3,0.45,0.25,0.35,0.25,0.4,0.3,0.45,0.25,0.15,0.7,0.15,0.45,0.35,0.2,0.35,0.4,0.25,1
0.55,0.25,0.2,0.5,0.3,0.2,0.55,0.25,0.2,0.65,0.15,0.2,0.75,0.15,0.1,0.65,0.15,0.2,0.5,0.25,0.25,0.3,0.4,0.3,0.2,0.2,0.6,0.25,0.45,0.3,0.2,0.55,0.25,0.45,0.2,0.35,0.25,0.55,0.2,1
0.363636364,0.363636364,0.272727273,0.545454545,0.363636364,0.090909091,0.545454545,0.363636364,0.090909091,0.636363636,0,0.363636364,0.636363636,0.363636364,0,0.454545455,0.272727273,0.272727273,0.545454545,0.090909091,0.363636364,0.272727273,0.454545455,0.272727273,0.363636364,0.272727273,0.363636364,0.272727273,0.454545455,0.272727273,0.090909091,0.727272727,0.181818182,0.363636364,0.272727273,0.363636364,0.181818182,0.363636364,0.454545455,1
0.277777778,0.333333333,0.388888889,0.333333333,0.166666667,0.5,0.388888889,0.111111111,0.5,0.388888889,0.111111111,0.5,0.444444444,0.388888889,0.166666667,0.5,0.111111111,0.388888889,0.222222222,0.222222222,0.555555556,0.222222222,0.5,0.277777778,0.5,0.222222222,0.277777778,0.111111111,0.611111111,0.277777778,0,0.833333333,0.166666667,0.444444444,0.333333333,0.222222222,0.444444444,0.277777778,0.277777778,1
0.55,0.15,0.3,0.4,0.45,0.15,0.6,0.25,0.15,0.45,0.25,0.3,0.65,0.25,0.1,0.55,0.15,0.3,0.55,0.1,0.35,0.2,0.5,0.3,0.3,0.15,0.55,0.15,0.55,0.3,0.25,0.6,0.15,0.65,0.2,0.15,0.4,0.55,0.05,1
0.45,0.45,0.1,0.65,0.2,0.15,0.8,0.05,0.15,0.75,0.15,0.1,0.85,0.05,0.1,0.5,0.4,0.1,0.4,0.45,0.15,0.55,0.25,0.2,0.1,0.45,0.45,0.5,0.3,0.2,0.15,0.65,0.2,0.3,0.4,0.3,0.15,0.45,0.4,1
0.266666667,0.333333333,0.4,0.466666667,0.266666667,0.266666667,0.533333333,0.2,0.266666667,0.266666667,0.333333333,0.4,0.6,0.333333333,0.066666667,0.333333333,0.266666667,0.4,0.266666667,0.333333333,0.4,0.333333333,0.533333333,0.133333333,0.4,0.333333333,0.266666667,0.266666667,0.6,0.133333333,0.066666667,0.866666667,0.066666667,0.4,0.266666667,0.333333333,0.666666667,0.266666667,0.066666667,1
0.791666667,0.125,0.083333333,0.458333333,0.458333333,0.083333333,0.708333333,0.208333333,0.083333333,0.666666667,0.25,0.083333333,0.833333333,0.166666667,-2.78E-17,0.791666667,0.125,0.083333333,0.791666667,0.041666667,0.166666667,0.208333333,0.416666667,0.375,0.083333333,0.125,0.791666667,0.208333333,0.416666667,0.375,0.375,0.375,0.25,0.875,0.041666667,0.083333333,0.166666667,0.791666667,0.041666667,1
0.277777778,0.555555556,0.166666667,0.555555556,0.333333333,0.111111111,0.666666667,0.222222222,0.111111111,0.555555556,0.277777778,0.166666667,0.666666667,0.277777778,0.055555556,0.388888889,0.444444444,0.166666667,0.388888889,0.277777778,0.333333333,0.555555556,0.222222222,0.222222222,0.166666667,0.444444444,0.388888889,0.5,0.277777778,0.222222222,0.111111111,0.777777778,0.111111111,0.444444444,0.222222222,0.333333333,0.277777778,0.277777778,0.444444444,1
0.25,0.45,0.3,0.45,0.2,0.35,0.65,0.1,0.25,0.5,0.2,0.3,0.65,0.15,0.2,0.35,0.45,0.2,0.3,0.35,0.35,0.55,0.2,0.25,0.3,0.45,0.25,0.45,0.3,0.25,0.1,0.75,0.15,0.25,0.4,0.35,0.45,0.25,0.3,1
0.266666667,0.466666667,0.266666667,0.466666667,0.266666667,0.266666667,0.533333333,0.2,0.266666667,0.6,0.133333333,0.266666667,0.666666667,0.266666667,0.066666667,0.4,0.333333333,0.266666667,0.266666667,0.4,0.333333333,0.466666667,0.4,0.133333333,0.266666667,0.466666667,0.266666667,0.333333333,0.533333333,0.133333333,0.066666667,0.8,0.133333333,0.4,0.266666667,0.333333333,0.333333333,0.266666667,0.4,1
0.222222222,0.555555556,0.222222222,0.5,0.277777778,0.222222222,0.611111111,0.166666667,0.222222222,0.666666667,0.111111111,0.222222222,0.722222222,0.222222222,0.055555556,0.388888889,0.388888889,0.222222222,0.333333333,0.388888889,0.277777778,0.611111111,0.222222222,0.166666667,0.222222222,0.555555556,0.222222222,0.444444444,0.388888889,0.166666667,0.055555556,0.833333333,0.111111111,0.222222222,0.333333333,0.444444444,0.222222222,0.222222222,0.555555556,1
0.583333333,0.25,0.166666667,0.416666667,0.583333333,-1.11E-16,0.583333333,0.416666667,-5.55E-17,0.666666667,0.166666667,0.166666667,0.666666667,0.333333333,5.55E-17,0.583333333,0.25,0.166666667,0.666666667,0,0.333333333,0.25,0.5,0.25,0.166666667,0.25,0.583333333,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.166666667,0.083333333,0.333333333,0.583333333,0.083333333,1
0.333333333,0.333333333,0.333333333,0.333333333,0.416666667,0.25,0.416666667,0.333333333,0.25,0.5,0.083333333,0.416666667,0.5,0.416666667,0.083333333,0.416666667,0.25,0.333333333,0.333333333,0.166666667,0.5,0.25,0.416666667,0.333333333,0.416666667,0.25,0.333333333,0.25,0.416666667,0.333333333,0.166666667,0.666666667,0.166666667,0.5,0.5,0,0.416666667,0.333333333,0.25,1
0.3,0.4,0.3,0.55,0.15,0.3,0.6,0.15,0.25,0.65,0,0.35,0.65,0.2,0.15,0.4,0.35,0.25,0.4,0.25,0.35,0.4,0.45,0.15,0.35,0.35,0.3,0.3,0.55,0.15,0.05,0.85,0.1,0.3,0.35,0.35,0.3,0.3,0.4,1
0.461538462,0.384615385,0.153846154,0.230769231,0.692307692,0.076923077,0.615384615,0.307692308,0.076923077,0.461538462,0.384615385,0.153846154,0.461538462,0.461538462,0.076923077,0.461538462,0.384615385,0.153846154,0.384615385,0.076923077,0.538461538,0.461538462,0.230769231,0.307692308,0.153846154,0.384615385,0.461538462,0.461538462,0.230769231,0.307692308,0.230769231,0.692307692,0.076923077,0.692307692,0.153846154,0.153846154,0.538461538,0.461538462,0,1
0.45,0.4,0.15,0.45,0.3,0.25,0.5,0.25,0.25,0.7,0.1,0.2,0.7,0.25,0.05,0.65,0.2,0.15,0.55,0.15,0.3,0.45,0.2,0.35,0.2,0.3,0.5,0.35,0.3,0.35,0.15,0.55,0.3,0.5,0.15,0.35,0.15,0.45,0.4,1
0.25,0.5,0.25,0.416666667,0.166666667,0.416666667,0.666666667,0,0.333333333,0.5,0.25,0.25,0.583333333,0.166666667,0.25,0.416666667,0.416666667,0.166666667,0.25,0.333333333,0.416666667,0.75,0,0.25,0.25,0.5,0.25,0.583333333,0.166666667,0.25,0,0.75,0.25,0.166666667,0.333333333,0.5,0.5,0.25,0.25,1
0.5,0.333333333,0.166666667,0.416666667,0.5,0.083333333,0.583333333,0.333333333,0.083333333,0.5,0.333333333,0.166666667,0.666666667,0.25,0.083333333,0.5,0.333333333,0.166666667,0.5,0.166666667,0.333333333,0.416666667,0.166666667,0.416666667,0.166666667,0.333333333,0.5,0.416666667,0.166666667,0.416666667,0.25,0.583333333,0.166666667,0.666666667,0.083333333,0.25,0.416666667,0.5,0.083333333,1
0.142857143,0.357142857,0.5,0.285714286,0.142857143,0.571428571,0.5,0,0.5,0.214285714,0.285714286,0.5,0.428571429,0.142857143,0.428571429,0.214285714,0.357142857,0.428571429,0.142857143,0.285714286,0.571428571,0.357142857,0.357142857,0.285714286,0.5,0.357142857,0.142857143,0.285714286,0.428571429,0.285714286,0.071428571,0.928571429,0,0.285714286,0.5,0.214285714,0.714285714,0.142857143,0.142857143,1
0.277777778,0.333333333,0.388888889,0.444444444,0.222222222,0.333333333,0.5,0.166666667,0.333333333,0.555555556,0.055555556,0.388888889,0.611111111,0.222222222,0.166666667,0.388888889,0.222222222,0.388888889,0.277777778,0.333333333,0.388888889,0.388888889,0.388888889,0.222222222,0.388888889,0.333333333,0.277777778,0.277777778,0.5,0.222222222,0.055555556,0.777777778,0.166666667,0.277777778,0.444444444,0.277777778,0.333333333,0.277777778,0.388888889,1
0.153846154,0.384615385,0.461538462,0.230769231,0.384615385,0.384615385,0.384615385,0.230769231,0.384615385,0.230769231,0.307692308,0.461538462,0.307692308,0.384615385,0.307692308,0.307692308,0.230769231,0.461538462,0.307692308,0,0.692307692,0.230769231,0.461538462,0.307692308,0.461538462,0.230769231,0.307692308,0.230769231,0.461538462,0.307692308,0.076923077,0.846153846,0.076923077,0.461538462,0.384615385,0.153846154,0.538461538,0.153846154,0.307692308,1
0.45,0.35,0.2,0.3,0.4,0.3,0.45,0.25,0.3,0.55,0.2,0.25,0.55,0.35,0.1,0.6,0.2,0.2,0.5,0.05,0.45,0.25,0.35,0.4,0.25,0.25,0.5,0.2,0.4,0.4,0.2,0.7,0.1,0.75,0.15,0.1,0.35,0.45,0.2,1
0.238095238,0.333333333,0.428571429,0.333333333,0.333333333,0.333333333,0.476190476,0.238095238,0.285714286,0.428571429,0.142857143,0.428571429,0.476190476,0.333333333,0.19047619,0.333333333,0.285714286,0.380952381,0.285714286,0.19047619,0.523809524,0.285714286,0.380952381,0.333333333,0.428571429,0.285714286,0.285714286,0.238095238,0.428571429,0.333333333,0.095238095,0.857142857,0.047619048,0.333333333,0.380952381,0.285714286,0.476190476,0.238095238,0.285714286,1
0.166666667,0.611111111,0.222222222,0.388888889,0.444444444,0.166666667,0.5,0.333333333,0.166666667,0.444444444,0.333333333,0.222222222,0.555555556,0.388888889,0.055555556,0.333333333,0.444444444,0.222222222,0.277777778,0.277777778,0.444444444,0.5,0.222222222,0.277777778,0.222222222,0.5,0.277777778,0.444444444,0.277777778,0.277777778,0.111111111,0.888888889,0,0.444444444,0.277777778,0.277777778,0.444444444,0.166666667,0.388888889,1
0.368421053,0.315789474,0.315789474,0.421052632,0.315789474,0.263157895,0.473684211,0.263157895,0.263157895,0.578947368,0.105263158,0.315789474,0.684210526,0.105263158,0.210526316,0.421052632,0.263157895,0.315789474,0.473684211,0.210526316,0.315789474,0.473684211,0.210526316,0.315789474,0.315789474,0.315789474,0.368421053,0.421052632,0.263157895,0.315789474,0.210526316,0.631578947,0.157894737,0.210526316,0.421052632,0.368421053,0.368421053,0.368421053,0.263157895,1
0.375,0.375,0.25,0.4375,0.4375,0.125,0.5,0.375,0.125,0.625,0.125,0.25,0.6875,0.25,0.0625,0.4375,0.3125,0.25,0.4375,0.25,0.3125,0.4375,0.3125,0.25,0.25,0.375,0.375,0.375,0.375,0.25,0.1875,0.6875,0.125,0.3125,0.3125,0.375,0.375,0.375,0.25,1
0.277777778,0.444444444,0.277777778,0.333333333,0.111111111,0.555555556,0.444444444,0,0.555555556,0.388888889,0.166666667,0.444444444,0.5,0.333333333,0.166666667,0.555555556,0.166666667,0.277777778,0.333333333,0.166666667,0.5,0.333333333,0.277777778,0.388888889,0.444444444,0.277777778,0.277777778,0.222222222,0.388888889,0.388888889,0.055555556,0.833333333,0.111111111,0.388888889,0.333333333,0.277777778,0.388888889,0.277777778,0.333333333,1
0.375,0.375,0.25,0.5625,0.3125,0.125,0.75,0.125,0.125,0.375,0.375,0.25,0.625,0.3125,0.0625,0.375,0.375,0.25,0.3125,0.3125,0.375,0.5,0.375,0.125,0.25,0.375,0.375,0.5,0.375,0.125,0.0625,0.6875,0.25,0.4375,0.1875,0.375,0.5,0.375,0.125,1
0.19047619,0.571428571,0.238095238,0.476190476,0.238095238,0.285714286,0.666666667,0.095238095,0.238095238,0.476190476,0.238095238,0.285714286,0.571428571,0.238095238,0.19047619,0.285714286,0.523809524,0.19047619,0.333333333,0.238095238,0.428571429,0.619047619,0.238095238,0.142857143,0.285714286,0.523809524,0.19047619,0.523809524,0.333333333,0.142857143,0.047619048,0.857142857,0.095238095,0.285714286,0.285714286,0.428571429,0.476190476,0.19047619,0.333333333,1
0.166666667,0.5,0.333333333,0.25,0.583333333,0.166666667,0.416666667,0.416666667,0.166666667,0.333333333,0.333333333,0.333333333,0.416666667,0.583333333,-1.11E-16,0.333333333,0.333333333,0.333333333,0.166666667,0.25,0.583333333,0.416666667,0.416666667,0.166666667,0.333333333,0.416666667,0.25,0.333333333,0.5,0.166666667,0.083333333,0.833333333,0.083333333,0.5,0.333333333,0.166666667,0.583333333,0.166666667,0.25,1
0.2,0.55,0.25,0.3,0.5,0.2,0.65,0.15,0.2,0.15,0.6,0.25,0.45,0.55,0,0.3,0.45,0.25,0.2,0.25,0.55,0.55,0.3,0.15,0.25,0.5,0.25,0.5,0.35,0.15,0.1,0.8,0.1,0.6,0.1,0.3,0.7,0.2,0.1,1
0.3,0.3,0.4,0.35,0.25,0.4,0.55,0.1,0.35,0.35,0.25,0.4,0.55,0.2,0.25,0.35,0.3,0.35,0.25,0.3,0.45,0.35,0.35,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.15,0.8,0.05,0.35,0.3,0.35,0.5,0.3,0.2,1
0.35,0.25,0.4,0.35,0.25,0.4,0.55,0.1,0.35,0.4,0.2,0.4,0.55,0.2,0.25,0.35,0.3,0.35,0.35,0.2,0.45,0.25,0.45,0.3,0.4,0.25,0.35,0.25,0.45,0.3,0.2,0.75,0.05,0.45,0.3,0.25,0.5,0.35,0.15,1
0.222222222,0.444444444,0.333333333,0.388888889,0.333333333,0.277777778,0.444444444,0.277777778,0.277777778,0.444444444,0.166666667,0.388888889,0.5,0.388888889,0.111111111,0.388888889,0.277777778,0.333333333,0.166666667,0.333333333,0.5,0.333333333,0.444444444,0.222222222,0.388888889,0.333333333,0.277777778,0.277777778,0.5,0.222222222,0.055555556,0.888888889,0.055555556,0.388888889,0.444444444,0.166666667,0.388888889,0.222222222,0.388888889,1
0.222222222,0.555555556,0.222222222,0.388888889,0.444444444,0.166666667,0.555555556,0.277777778,0.166666667,0.333333333,0.388888889,0.277777778,0.555555556,0.388888889,0.055555556,0.388888889,0.388888889,0.222222222,0.222222222,0.333333333,0.444444444,0.5,0.222222222,0.277777778,0.277777778,0.444444444,0.277777778,0.444444444,0.277777778,0.277777778,0.111111111,0.833333333,0.055555556,0.333333333,0.277777778,0.388888889,0.444444444,0.222222222,0.333333333,1
0.388888889,0.333333333,0.277777778,0.611111111,0.222222222,0.166666667,0.666666667,0.166666667,0.166666667,0.5,0.222222222,0.277777778,0.722222222,0.111111111,0.166666667,0.388888889,0.333333333,0.277777778,0.388888889,0.333333333,0.277777778,0.444444444,0.444444444,0.111111111,0.277777778,0.333333333,0.388888889,0.388888889,0.5,0.111111111,0.111111111,0.722222222,0.166666667,0.333333333,0.333333333,0.333333333,0.444444444,0.388888889,0.166666667,1
0.533333333,0.2,0.266666667,0.4,0.2,0.4,0.466666667,0.133333333,0.4,0.466666667,0.133333333,0.4,0.6,0.4,0,0.666666667,0.066666667,0.266666667,0.333333333,0.266666667,0.4,0.2,0.466666667,0.333333333,0.4,0.066666667,0.533333333,0.2,0.466666667,0.333333333,0.2,0.666666667,0.133333333,0.466666667,0.133333333,0.4,0.333333333,0.533333333,0.133333333,1
0.285714286,0.380952381,0.333333333,0.380952381,0.428571429,0.19047619,0.666666667,0.19047619,0.142857143,0.238095238,0.428571429,0.333333333,0.476190476,0.380952381,0.142857143,0.333333333,0.380952381,0.285714286,0.238095238,0.238095238,0.523809524,0.333333333,0.380952381,0.285714286,0.333333333,0.333333333,0.333333333,0.333333333,0.380952381,0.285714286,0.095238095,0.857142857,0.047619048,0.476190476,0.238095238,0.285714286,0.571428571,0.285714286,0.142857143,1
0.416666667,0.25,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,0.416666667,0.166666667,0.416666667,0.583333333,0.25,0.166666667,0.583333333,0.083333333,0.333333333,0.416666667,0.166666667,0.416666667,0.333333333,0.166666667,0.5,0.416666667,0.166666667,0.416666667,0.25,0.25,0.5,0.25,0.583333333,0.166666667,0.25,0.416666667,0.333333333,0.416666667,0.416666667,0.166666667,1
0.133333333,0.533333333,0.333333333,0.4,0.266666667,0.333333333,0.4,0.266666667,0.333333333,0.333333333,0.2,0.466666667,0.533333333,0.266666667,0.2,0.4,0.266666667,0.333333333,0.133333333,0.4,0.466666667,0.533333333,0.333333333,0.133333333,0.466666667,0.4,0.133333333,0.266666667,0.6,0.133333333,0,0.933333333,0.066666667,0.133333333,0.533333333,0.333333333,0.533333333,0.133333333,0.333333333,1
0.25,0.583333333,0.166666667,0.333333333,0.583333333,0.083333333,0.583333333,0.333333333,0.083333333,0.25,0.583333333,0.166666667,0.5,0.416666667,0.083333333,0.333333333,0.5,0.166666667,0.25,0.25,0.5,0.583333333,0,0.416666667,0.166666667,0.5,0.333333333,0.583333333,0,0.416666667,0.166666667,0.75,0.083333333,0.583333333,0.083333333,0.333333333,0.583333333,0.25,0.166666667,1
0.222222222,0.444444444,0.333333333,0.444444444,0.388888889,0.166666667,0.666666667,0.166666667,0.166666667,0.277777778,0.388888889,0.333333333,0.5,0.444444444,0.055555556,0.222222222,0.444444444,0.333333333,0.222222222,0.277777778,0.5,0.5,0.444444444,0.055555556,0.333333333,0.444444444,0.222222222,0.5,0.444444444,0.055555556,0.055555556,0.833333333,0.111111111,0.444444444,0.333333333,0.222222222,0.666666667,0.222222222,0.111111111,1
0.1,0.6,0.3,0.4,0.15,0.45,0.55,0,0.45,0.35,0.3,0.35,0.5,0.4,0.1,0.25,0.45,0.3,0.15,0.35,0.5,0.55,0.4,0.05,0.35,0.55,0.1,0.45,0.5,0.05,0,1,0,0.4,0.2,0.4,0.6,0.1,0.3,1
0.25,0.333333333,0.416666667,0.416666667,0.333333333,0.25,0.416666667,0.333333333,0.25,0.416666667,0.083333333,0.5,0.5,0.083333333,0.416666667,0.333333333,0.25,0.416666667,0.416666667,0.083333333,0.5,0.583333333,0.083333333,0.333333333,0.5,0.25,0.25,0.333333333,0.333333333,0.333333333,0.083333333,0.75,0.166666667,0.166666667,0.5,0.333333333,0.5,0.25,0.25,1
0.4,0.333333333,0.266666667,0.4,0.266666667,0.333333333,0.533333333,0.133333333,0.333333333,0.533333333,0.2,0.266666667,0.6,0.266666667,0.133333333,0.466666667,0.266666667,0.266666667,0.4,0.2,0.4,0.466666667,0.333333333,0.2,0.266666667,0.333333333,0.4,0.4,0.4,0.2,0.133333333,0.666666667,0.2,0.533333333,0.2,0.266666667,0.466666667,0.4,0.133333333,1
0.35,0.35,0.3,0.45,0.2,0.35,0.45,0.2,0.35,0.45,0.15,0.4,0.6,0.25,0.15,0.5,0.2,0.3,0.35,0.25,0.4,0.35,0.35,0.3,0.4,0.25,0.35,0.3,0.4,0.3,0.1,0.75,0.15,0.25,0.35,0.4,0.45,0.35,0.2,1
0.5,0.444444444,0.055555556,0.5,0.333333333,0.166666667,0.555555556,0.277777778,0.166666667,0.611111111,0.222222222,0.166666667,0.722222222,0.277777778,0,0.722222222,0.222222222,0.055555556,0.5,0.222222222,0.277777778,0.388888889,0.222222222,0.388888889,0.166666667,0.277777778,0.555555556,0.333333333,0.277777778,0.388888889,0.166666667,0.611111111,0.222222222,0.5,0.111111111,0.388888889,0.166666667,0.5,0.333333333,1
0.3,0.5,0.2,0.4,0.5,0.1,0.85,0.1,0.05,0.25,0.55,0.2,0.5,0.4,0.1,0.3,0.55,0.15,0.3,0.2,0.5,0.5,0.3,0.2,0.2,0.5,0.3,0.5,0.3,0.2,0.1,0.85,0.05,0.6,0.25,0.15,0.65,0.3,0.05,1
0.277777778,0.555555556,0.166666667,0.388888889,0.333333333,0.277777778,0.611111111,0.111111111,0.277777778,0.277777778,0.5,0.222222222,0.722222222,0.166666667,0.111111111,0.444444444,0.388888889,0.166666667,0.277777778,0.444444444,0.277777778,0.5,0.166666667,0.333333333,0.222222222,0.5,0.277777778,0.388888889,0.277777778,0.333333333,0.222222222,0.722222222,0.055555556,0.333333333,0.277777778,0.388888889,0.5,0.277777778,0.222222222,1
0.333333333,0.277777778,0.388888889,0.277777778,0.388888889,0.333333333,0.388888889,0.277777778,0.333333333,0.333333333,0.222222222,0.444444444,0.444444444,0.333333333,0.222222222,0.444444444,0.166666667,0.388888889,0.277777778,0.166666667,0.555555556,0.166666667,0.5,0.333333333,0.444444444,0.166666667,0.388888889,0.166666667,0.5,0.333333333,0.166666667,0.722222222,0.111111111,0.444444444,0.444444444,0.111111111,0.5,0.333333333,0.166666667,1
0.466666667,0.4,0.133333333,0.6,0.266666667,0.133333333,0.733333333,0.133333333,0.133333333,0.533333333,0.333333333,0.133333333,0.8,0.2,-5.55E-17,0.466666667,0.4,0.133333333,0.333333333,0.466666667,0.2,0.4,0.4,0.2,0.133333333,0.4,0.466666667,0.4,0.4,0.2,0.2,0.733333333,0.066666667,0.466666667,0.066666667,0.466666667,0.4,0.466666667,0.133333333,1
0.214285714,0.428571429,0.357142857,0.571428571,0.214285714,0.214285714,0.571428571,0.214285714,0.214285714,0.428571429,0.142857143,0.428571429,0.571428571,0.285714286,0.142857143,0.285714286,0.357142857,0.357142857,0.142857143,0.428571429,0.428571429,0.642857143,0.285714286,0.071428571,0.428571429,0.357142857,0.214285714,0.5,0.428571429,0.071428571,0,0.857142857,0.142857143,0.142857143,0.5,0.357142857,0.5,0.214285714,0.285714286,1
